video,candidate,real_or_fake,frame_idx,timestamp_s,crop_path
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14352,598.51,frames_cropped/Trump/Rframes/zMNAos1hotI_598.51s_f014352_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14352,598.51,frames_cropped/Trump/Rframes/zMNAos1hotI_598.51s_f014352_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14400,600.51,frames_cropped/Trump/Rframes/zMNAos1hotI_600.51s_f014400_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14400,600.51,frames_cropped/Trump/Rframes/zMNAos1hotI_600.51s_f014400_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14448,602.52,frames_cropped/Trump/Rframes/zMNAos1hotI_602.52s_f014448_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14448,602.52,frames_cropped/Trump/Rframes/zMNAos1hotI_602.52s_f014448_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14496,604.52,frames_cropped/Trump/Rframes/zMNAos1hotI_604.52s_f014496_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14496,604.52,frames_cropped/Trump/Rframes/zMNAos1hotI_604.52s_f014496_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14544,606.52,frames_cropped/Trump/Rframes/zMNAos1hotI_606.52s_f014544_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14544,606.52,frames_cropped/Trump/Rframes/zMNAos1hotI_606.52s_f014544_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14592,608.52,frames_cropped/Trump/Rframes/zMNAos1hotI_608.52s_f014592_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14592,608.52,frames_cropped/Trump/Rframes/zMNAos1hotI_608.52s_f014592_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14640,610.52,frames_cropped/Trump/Rframes/zMNAos1hotI_610.52s_f014640_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14640,610.52,frames_cropped/Trump/Rframes/zMNAos1hotI_610.52s_f014640_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14688,612.52,frames_cropped/Trump/Rframes/zMNAos1hotI_612.52s_f014688_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14736,614.53,frames_cropped/Trump/Rframes/zMNAos1hotI_614.53s_f014736_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14784,616.53,frames_cropped/Trump/Rframes/zMNAos1hotI_616.53s_f014784_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14880,620.53,frames_cropped/Trump/Rframes/zMNAos1hotI_620.53s_f014880_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14928,622.53,frames_cropped/Trump/Rframes/zMNAos1hotI_622.53s_f014928_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14928,622.53,frames_cropped/Trump/Rframes/zMNAos1hotI_622.53s_f014928_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14976,624.54,frames_cropped/Trump/Rframes/zMNAos1hotI_624.54s_f014976_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,14976,624.54,frames_cropped/Trump/Rframes/zMNAos1hotI_624.54s_f014976_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15120,630.54,frames_cropped/Trump/Rframes/zMNAos1hotI_630.54s_f015120_c2.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15312,638.55,frames_cropped/Trump/Rframes/zMNAos1hotI_638.55s_f015312_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15360,640.55,frames_cropped/Trump/Rframes/zMNAos1hotI_640.55s_f015360_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15408,642.55,frames_cropped/Trump/Rframes/zMNAos1hotI_642.55s_f015408_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15408,642.55,frames_cropped/Trump/Rframes/zMNAos1hotI_642.55s_f015408_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15456,644.55,frames_cropped/Trump/Rframes/zMNAos1hotI_644.55s_f015456_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15456,644.55,frames_cropped/Trump/Rframes/zMNAos1hotI_644.55s_f015456_c1.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15504,646.55,frames_cropped/Trump/Rframes/zMNAos1hotI_646.55s_f015504_c0.jpg
Trump/Rvids/zMNAos1hotI.webm,Trump,real,15504,646.55,frames_cropped/Trump/Rframes/zMNAos1hotI_646.55s_f015504_c1.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,0,0.0,frames_cropped/Trump/Rframes/RvPVpzmhMEM_0.00s_f000000_c0.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,0,0.0,frames_cropped/Trump/Rframes/RvPVpzmhMEM_0.00s_f000000_c2.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,60,2.0,frames_cropped/Trump/Rframes/RvPVpzmhMEM_2.00s_f000060_c1.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,60,2.0,frames_cropped/Trump/Rframes/RvPVpzmhMEM_2.00s_f000060_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,60,2.0,frames_cropped/Trump/Rframes/RvPVpzmhMEM_2.00s_f000060_c4.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,120,4.0,frames_cropped/Trump/Rframes/RvPVpzmhMEM_4.00s_f000120_c4.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,180,6.01,frames_cropped/Trump/Rframes/RvPVpzmhMEM_6.01s_f000180_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,180,6.01,frames_cropped/Trump/Rframes/RvPVpzmhMEM_6.01s_f000180_c5.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,300,10.01,frames_cropped/Trump/Rframes/RvPVpzmhMEM_10.01s_f000300_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,420,14.01,frames_cropped/Trump/Rframes/RvPVpzmhMEM_14.01s_f000420_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,480,16.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_16.02s_f000480_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,540,18.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_18.02s_f000540_c2.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,600,20.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_20.02s_f000600_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,660,22.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_22.02s_f000660_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,720,24.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_24.02s_f000720_c2.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,720,24.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_24.02s_f000720_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,780,26.02,frames_cropped/Trump/Rframes/RvPVpzmhMEM_26.02s_f000780_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,840,28.03,frames_cropped/Trump/Rframes/RvPVpzmhMEM_28.03s_f000840_c1.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,900,30.03,frames_cropped/Trump/Rframes/RvPVpzmhMEM_30.03s_f000900_c4.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1020,34.03,frames_cropped/Trump/Rframes/RvPVpzmhMEM_34.03s_f001020_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1080,36.03,frames_cropped/Trump/Rframes/RvPVpzmhMEM_36.03s_f001080_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1140,38.04,frames_cropped/Trump/Rframes/RvPVpzmhMEM_38.04s_f001140_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1200,40.04,frames_cropped/Trump/Rframes/RvPVpzmhMEM_40.04s_f001200_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1260,42.04,frames_cropped/Trump/Rframes/RvPVpzmhMEM_42.04s_f001260_c3.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1680,56.05,frames_cropped/Trump/Rframes/RvPVpzmhMEM_56.05s_f001680_c5.jpg
Trump/Rvids/RvPVpzmhMEM.webm,Trump,real,1980,66.06,frames_cropped/Trump/Rframes/RvPVpzmhMEM_66.06s_f001980_c4.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,0,0.0,frames_cropped/Trump/Rframes/aowTnlSylRE_0.00s_f000000_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,60,2.0,frames_cropped/Trump/Rframes/aowTnlSylRE_2.00s_f000060_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,120,4.0,frames_cropped/Trump/Rframes/aowTnlSylRE_4.00s_f000120_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,240,8.01,frames_cropped/Trump/Rframes/aowTnlSylRE_8.01s_f000240_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,300,10.01,frames_cropped/Trump/Rframes/aowTnlSylRE_10.01s_f000300_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,360,12.01,frames_cropped/Trump/Rframes/aowTnlSylRE_12.01s_f000360_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,480,16.02,frames_cropped/Trump/Rframes/aowTnlSylRE_16.02s_f000480_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,540,18.02,frames_cropped/Trump/Rframes/aowTnlSylRE_18.02s_f000540_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,600,20.02,frames_cropped/Trump/Rframes/aowTnlSylRE_20.02s_f000600_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,840,28.03,frames_cropped/Trump/Rframes/aowTnlSylRE_28.03s_f000840_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,900,30.03,frames_cropped/Trump/Rframes/aowTnlSylRE_30.03s_f000900_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,960,32.03,frames_cropped/Trump/Rframes/aowTnlSylRE_32.03s_f000960_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1020,34.03,frames_cropped/Trump/Rframes/aowTnlSylRE_34.03s_f001020_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1080,36.04,frames_cropped/Trump/Rframes/aowTnlSylRE_36.04s_f001080_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1140,38.04,frames_cropped/Trump/Rframes/aowTnlSylRE_38.04s_f001140_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1260,42.04,frames_cropped/Trump/Rframes/aowTnlSylRE_42.04s_f001260_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1320,44.04,frames_cropped/Trump/Rframes/aowTnlSylRE_44.04s_f001320_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1380,46.05,frames_cropped/Trump/Rframes/aowTnlSylRE_46.05s_f001380_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1440,48.05,frames_cropped/Trump/Rframes/aowTnlSylRE_48.05s_f001440_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1740,58.06,frames_cropped/Trump/Rframes/aowTnlSylRE_58.06s_f001740_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1800,60.06,frames_cropped/Trump/Rframes/aowTnlSylRE_60.06s_f001800_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1920,64.06,frames_cropped/Trump/Rframes/aowTnlSylRE_64.06s_f001920_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,1980,66.07,frames_cropped/Trump/Rframes/aowTnlSylRE_66.07s_f001980_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2040,68.07,frames_cropped/Trump/Rframes/aowTnlSylRE_68.07s_f002040_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2280,76.08,frames_cropped/Trump/Rframes/aowTnlSylRE_76.08s_f002280_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2340,78.08,frames_cropped/Trump/Rframes/aowTnlSylRE_78.08s_f002340_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2400,80.08,frames_cropped/Trump/Rframes/aowTnlSylRE_80.08s_f002400_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2460,82.08,frames_cropped/Trump/Rframes/aowTnlSylRE_82.08s_f002460_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2520,84.08,frames_cropped/Trump/Rframes/aowTnlSylRE_84.08s_f002520_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2580,86.09,frames_cropped/Trump/Rframes/aowTnlSylRE_86.09s_f002580_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2640,88.09,frames_cropped/Trump/Rframes/aowTnlSylRE_88.09s_f002640_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2700,90.09,frames_cropped/Trump/Rframes/aowTnlSylRE_90.09s_f002700_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2760,92.09,frames_cropped/Trump/Rframes/aowTnlSylRE_92.09s_f002760_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2880,96.1,frames_cropped/Trump/Rframes/aowTnlSylRE_96.10s_f002880_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,2940,98.1,frames_cropped/Trump/Rframes/aowTnlSylRE_98.10s_f002940_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3000,100.1,frames_cropped/Trump/Rframes/aowTnlSylRE_100.10s_f003000_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3060,102.1,frames_cropped/Trump/Rframes/aowTnlSylRE_102.10s_f003060_c2.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3300,110.11,frames_cropped/Trump/Rframes/aowTnlSylRE_110.11s_f003300_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3360,112.11,frames_cropped/Trump/Rframes/aowTnlSylRE_112.11s_f003360_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3420,114.11,frames_cropped/Trump/Rframes/aowTnlSylRE_114.11s_f003420_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3480,116.12,frames_cropped/Trump/Rframes/aowTnlSylRE_116.12s_f003480_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3600,120.12,frames_cropped/Trump/Rframes/aowTnlSylRE_120.12s_f003600_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3660,122.12,frames_cropped/Trump/Rframes/aowTnlSylRE_122.12s_f003660_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3720,124.12,frames_cropped/Trump/Rframes/aowTnlSylRE_124.12s_f003720_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3780,126.13,frames_cropped/Trump/Rframes/aowTnlSylRE_126.13s_f003780_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3840,128.13,frames_cropped/Trump/Rframes/aowTnlSylRE_128.13s_f003840_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3900,130.13,frames_cropped/Trump/Rframes/aowTnlSylRE_130.13s_f003900_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,3960,132.13,frames_cropped/Trump/Rframes/aowTnlSylRE_132.13s_f003960_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4020,134.13,frames_cropped/Trump/Rframes/aowTnlSylRE_134.13s_f004020_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4140,138.14,frames_cropped/Trump/Rframes/aowTnlSylRE_138.14s_f004140_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4200,140.14,frames_cropped/Trump/Rframes/aowTnlSylRE_140.14s_f004200_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4260,142.14,frames_cropped/Trump/Rframes/aowTnlSylRE_142.14s_f004260_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4440,148.15,frames_cropped/Trump/Rframes/aowTnlSylRE_148.15s_f004440_c4.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4500,150.15,frames_cropped/Trump/Rframes/aowTnlSylRE_150.15s_f004500_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4680,156.16,frames_cropped/Trump/Rframes/aowTnlSylRE_156.16s_f004680_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4740,158.16,frames_cropped/Trump/Rframes/aowTnlSylRE_158.16s_f004740_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4860,162.16,frames_cropped/Trump/Rframes/aowTnlSylRE_162.16s_f004860_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4920,164.16,frames_cropped/Trump/Rframes/aowTnlSylRE_164.16s_f004920_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,4980,166.17,frames_cropped/Trump/Rframes/aowTnlSylRE_166.17s_f004980_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5040,168.17,frames_cropped/Trump/Rframes/aowTnlSylRE_168.17s_f005040_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5100,170.17,frames_cropped/Trump/Rframes/aowTnlSylRE_170.17s_f005100_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5280,176.18,frames_cropped/Trump/Rframes/aowTnlSylRE_176.18s_f005280_c4.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5340,178.18,frames_cropped/Trump/Rframes/aowTnlSylRE_178.18s_f005340_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5400,180.18,frames_cropped/Trump/Rframes/aowTnlSylRE_180.18s_f005400_c2.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5460,182.18,frames_cropped/Trump/Rframes/aowTnlSylRE_182.18s_f005460_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5520,184.18,frames_cropped/Trump/Rframes/aowTnlSylRE_184.18s_f005520_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5580,186.19,frames_cropped/Trump/Rframes/aowTnlSylRE_186.19s_f005580_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5640,188.19,frames_cropped/Trump/Rframes/aowTnlSylRE_188.19s_f005640_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5700,190.19,frames_cropped/Trump/Rframes/aowTnlSylRE_190.19s_f005700_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5760,192.19,frames_cropped/Trump/Rframes/aowTnlSylRE_192.19s_f005760_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5820,194.19,frames_cropped/Trump/Rframes/aowTnlSylRE_194.19s_f005820_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5880,196.2,frames_cropped/Trump/Rframes/aowTnlSylRE_196.20s_f005880_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,5940,198.2,frames_cropped/Trump/Rframes/aowTnlSylRE_198.20s_f005940_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6000,200.2,frames_cropped/Trump/Rframes/aowTnlSylRE_200.20s_f006000_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6120,204.2,frames_cropped/Trump/Rframes/aowTnlSylRE_204.20s_f006120_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6240,208.21,frames_cropped/Trump/Rframes/aowTnlSylRE_208.21s_f006240_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6300,210.21,frames_cropped/Trump/Rframes/aowTnlSylRE_210.21s_f006300_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6420,214.21,frames_cropped/Trump/Rframes/aowTnlSylRE_214.21s_f006420_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6540,218.22,frames_cropped/Trump/Rframes/aowTnlSylRE_218.22s_f006540_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6660,222.22,frames_cropped/Trump/Rframes/aowTnlSylRE_222.22s_f006660_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6720,224.22,frames_cropped/Trump/Rframes/aowTnlSylRE_224.22s_f006720_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6780,226.23,frames_cropped/Trump/Rframes/aowTnlSylRE_226.23s_f006780_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6840,228.23,frames_cropped/Trump/Rframes/aowTnlSylRE_228.23s_f006840_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,6960,232.23,frames_cropped/Trump/Rframes/aowTnlSylRE_232.23s_f006960_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7440,248.25,frames_cropped/Trump/Rframes/aowTnlSylRE_248.25s_f007440_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7500,250.25,frames_cropped/Trump/Rframes/aowTnlSylRE_250.25s_f007500_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7560,252.25,frames_cropped/Trump/Rframes/aowTnlSylRE_252.25s_f007560_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7620,254.25,frames_cropped/Trump/Rframes/aowTnlSylRE_254.25s_f007620_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7740,258.26,frames_cropped/Trump/Rframes/aowTnlSylRE_258.26s_f007740_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7860,262.26,frames_cropped/Trump/Rframes/aowTnlSylRE_262.26s_f007860_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7920,264.26,frames_cropped/Trump/Rframes/aowTnlSylRE_264.26s_f007920_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,7980,266.27,frames_cropped/Trump/Rframes/aowTnlSylRE_266.27s_f007980_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8040,268.27,frames_cropped/Trump/Rframes/aowTnlSylRE_268.27s_f008040_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8100,270.27,frames_cropped/Trump/Rframes/aowTnlSylRE_270.27s_f008100_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8220,274.27,frames_cropped/Trump/Rframes/aowTnlSylRE_274.27s_f008220_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8280,276.28,frames_cropped/Trump/Rframes/aowTnlSylRE_276.28s_f008280_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8400,280.28,frames_cropped/Trump/Rframes/aowTnlSylRE_280.28s_f008400_c1.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8460,282.28,frames_cropped/Trump/Rframes/aowTnlSylRE_282.28s_f008460_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8520,284.28,frames_cropped/Trump/Rframes/aowTnlSylRE_284.28s_f008520_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8580,286.29,frames_cropped/Trump/Rframes/aowTnlSylRE_286.29s_f008580_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8700,290.29,frames_cropped/Trump/Rframes/aowTnlSylRE_290.29s_f008700_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8760,292.29,frames_cropped/Trump/Rframes/aowTnlSylRE_292.29s_f008760_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8820,294.29,frames_cropped/Trump/Rframes/aowTnlSylRE_294.29s_f008820_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,8940,298.3,frames_cropped/Trump/Rframes/aowTnlSylRE_298.30s_f008940_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,9000,300.3,frames_cropped/Trump/Rframes/aowTnlSylRE_300.30s_f009000_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,9060,302.3,frames_cropped/Trump/Rframes/aowTnlSylRE_302.30s_f009060_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,9120,304.3,frames_cropped/Trump/Rframes/aowTnlSylRE_304.30s_f009120_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,9300,310.31,frames_cropped/Trump/Rframes/aowTnlSylRE_310.31s_f009300_c0.jpg
Trump/Rvids/aowTnlSylRE.webm,Trump,real,9360,312.31,frames_cropped/Trump/Rframes/aowTnlSylRE_312.31s_f009360_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,60,2.0,frames_cropped/Trump/Rframes/LHd447EafFY_2.00s_f000060_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,120,4.0,frames_cropped/Trump/Rframes/LHd447EafFY_4.00s_f000120_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,180,6.01,frames_cropped/Trump/Rframes/LHd447EafFY_6.01s_f000180_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,240,8.01,frames_cropped/Trump/Rframes/LHd447EafFY_8.01s_f000240_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,300,10.01,frames_cropped/Trump/Rframes/LHd447EafFY_10.01s_f000300_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,360,12.01,frames_cropped/Trump/Rframes/LHd447EafFY_12.01s_f000360_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,420,14.01,frames_cropped/Trump/Rframes/LHd447EafFY_14.01s_f000420_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,480,16.02,frames_cropped/Trump/Rframes/LHd447EafFY_16.02s_f000480_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,540,18.02,frames_cropped/Trump/Rframes/LHd447EafFY_18.02s_f000540_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,600,20.02,frames_cropped/Trump/Rframes/LHd447EafFY_20.02s_f000600_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,660,22.02,frames_cropped/Trump/Rframes/LHd447EafFY_22.02s_f000660_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,720,24.02,frames_cropped/Trump/Rframes/LHd447EafFY_24.02s_f000720_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,780,26.03,frames_cropped/Trump/Rframes/LHd447EafFY_26.03s_f000780_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,840,28.03,frames_cropped/Trump/Rframes/LHd447EafFY_28.03s_f000840_c0.jpg
Trump/Rvids/LHd447EafFY.webm,Trump,real,900,30.03,frames_cropped/Trump/Rframes/LHd447EafFY_30.03s_f000900_c0.jpg
